Name;CurrentPrice;FullPrice;Shop;ShopAddr;Category;PreviewImg;FullImg;Url
Мультиварка Tefal RK601132;11999.000000;11999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NjgxMjMwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ5JTNBMDYuMDIyMDc1JTJCMDAlM0EwMC8xNzY4MTIzMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NjgxMjMwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ5JTNBMDYuMDIyMDc1JTJCMDAlM0EwMC8xNzY4MTIzMF8xLmpwZw==.jpg;https://sbermarket.ru/products/17681230-mul-tivarka-tefal-rk601132-bcebab1
Блинница Tefal PY 559312;8699.000000;8699.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NzU2ODI4L29yaWdpbmFsLzEvMjAyNC0wMy0xNVQxMyUzQTUwJTNBMzguMjkxODEwJTJCMDAlM0EwMC8xOTc1NjgyOF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NzU2ODI4L29yaWdpbmFsLzEvMjAyNC0wMy0xNVQxMyUzQTUwJTNBMzguMjkxODEwJTJCMDAlM0EwMC8xOTc1NjgyOF8xLmpwZw==.jpg;https://sbermarket.ru/products/19756828-blinnitsa-tefal-py-559312-089b980
Ручной отпариватель Vitek VT-2440;3699.000000;3699.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NzA1Njc1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ5JTNBMTEuMjIwMTk0JTJCMDAlM0EwMC8xNzcwNTY3NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NzA1Njc1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ5JTNBMTEuMjIwMTk0JTJCMDAlM0EwMC8xNzcwNTY3NV8xLmpwZw==.jpg;https://sbermarket.ru/products/17705675-ruchnoy-otparivatel-vitek-vt-2440-6d7ccde
Утюг Tefal Virtuo FV1713E0 черный;3499.000000;3499.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3Njc4NzE4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBNTcuNjAwMTI0JTJCMDAlM0EwMC8xNzY3ODcxOF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3Njc4NzE4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBNTcuNjAwMTI0JTJCMDAlM0EwMC8xNzY3ODcxOF8xLmpwZw==.jpg;https://sbermarket.ru/products/17678718-utyug-tefal-virtuo-fv1713e0-chernyy-bbdff2f
Кабель Gal 2646 USB-micro USB 2 А 2 м;299.000000;299.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDUwMTYvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzclM0EwNC43ODA1ODIlMkIwMCUzQTAwLzE1MDUwMTZfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDUwMTYvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzclM0EwNC43ODA1ODIlMkIwMCUzQTAwLzE1MDUwMTZfMS5qcGc=.jpg;https://sbermarket.ru/products/1505016-kabel-gal-2646-usb-micro-usb-2-a-2-m-5007b1f
Электрочайник Tarrington House Gl-ek2301w белый;1999.000000;1999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1ODMxNjYzL29yaWdpbmFsLzEvMjAyMy0wOC0xOFQwOCUzQTE3JTNBNTAuMjgzMjQ5JTJCMDAlM0EwMC8yNTgzMTY2M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1ODMxNjYzL29yaWdpbmFsLzEvMjAyMy0wOC0xOFQwOCUzQTE3JTNBNTAuMjgzMjQ5JTJCMDAlM0EwMC8yNTgzMTY2M18xLmpwZw==.jpg;https://sbermarket.ru/products/25831663-elektrochaynik-tarrington-house-gl-ek2301w-belyy-26953f7
Помпа Gastrorag GR-BR электрическая;699.000000;999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Бытовая техника, электроника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwMTE3MTAyL29yaWdpbmFsLzEvMjAyNC0wMS0xMlQxMCUzQTI5JTNBMzAuMzEyMTg4JTJCMDAlM0EwMC8zMDExNzEwMl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwMTE3MTAyL29yaWdpbmFsLzEvMjAyNC0wMS0xMlQxMCUzQTI5JTNBMzAuMzEyMTg4JTJCMDAlM0EwMC8zMDExNzEwMl8xLmpwZw==.jpg;https://sbermarket.ru/products/30117102-pompa-gastrorag-gr-br-elektricheskaya
Халат женский Metro Professional вафельный белый L-XL;1599.000000;1599.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTE5NjQ3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTUwJTNBMTEuMDQ5NDkyJTJCMDAlM0EwMC8yNjkxOTY0N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTE5NjQ3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTUwJTNBMTEuMDQ5NDkyJTJCMDAlM0EwMC8yNjkxOTY0N18xLmpwZw==.jpg;https://sbermarket.ru/products/26919647-halat-zhenskiy-metro-professional-vafel-nyy-belyy-l-xl
Халат Metro Professional хлопок белый S-M;1599.000000;1599.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTQxMDkwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTUxJTNBMDcuNzM0MTMxJTJCMDAlM0EwMC8yNjk0MTA5MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTQxMDkwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTUxJTNBMDcuNzM0MTMxJTJCMDAlM0EwMC8yNjk0MTA5MF8xLmpwZw==.jpg;https://sbermarket.ru/products/26941090-halat-metro-professional-hlopok-belyy-s-m
Чемодан Valori пластик бирюзово-синий 120 л;4999.000000;5999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1NzU1MzgxL29yaWdpbmFsLzEvMjAyMy0xMi0yOVQxNSUzQTU2JTNBMjguNDYwODQzJTJCMDAlM0EwMC8yNTc1NTM4MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1NzU1MzgxL29yaWdpbmFsLzEvMjAyMy0xMi0yOVQxNSUzQTU2JTNBMjguNDYwODQzJTJCMDAlM0EwMC8yNTc1NTM4MV8xLmpwZw==.jpg;https://sbermarket.ru/products/25755381-chemodan-valori-plastik-biryuzovo-siniy-120-l
Домашняя обувь женская Lucky Land р 36-41 в ассортименте (цвет и размер по наличию);999.000000;999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4NjA0NzgyL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQzJTNBNDYuNjk4ODU2JTJCMDAlM0EwMC8xODYwNDc4Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4NjA0NzgyL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQzJTNBNDYuNjk4ODU2JTJCMDAlM0EwMC8xODYwNDc4Ml8xLmpwZw==.jpg;https://sbermarket.ru/products/18604782-domashnyaya-obuv-zhenskaya-lucky-land-r-36-41-v-assortimente-81bffb0
Брелок Sigma для ключей на клипсе 20 шт;169.000000;169.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyOTE1MC9vcmlnaW5hbC8xLzIwMjMtMDQtMjRUMDklM0EwMSUzQTA5LjA5NDAwMCUyQjAwJTNBMDAvMTI5MTUwXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyOTE1MC9vcmlnaW5hbC8xLzIwMjMtMDQtMjRUMDklM0EwMSUzQTA5LjA5NDAwMCUyQjAwJTNBMDAvMTI5MTUwXzEuanBn.jpg;https://sbermarket.ru/products/129150-brelok-sigma-dlya-klyuchey-na-klipse-20-sht-cefc0ac
Сабо мужские Lucky Land Eva с перфорацией белые р 42;999.000000;999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1NDA0NjI3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM0JTNBNTMuMDk3MTc5JTJCMDAlM0EwMC8yNTQwNDYyN18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1NDA0NjI3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM0JTNBNTMuMDk3MTc5JTJCMDAlM0EwMC8yNTQwNDYyN18xLmpwZw==.jpg;https://sbermarket.ru/products/25404627-sabo-muzhskie-lucky-land-eva-s-perforatsiey-belye-r-42-802bc9e
Ролик для чистки одежды Aro;59.000000;59.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NzM0ODQ5L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQ4JTNBMzQuMzU2MzYzJTJCMDAlM0EwMC8xOTczNDg0OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NzM0ODQ5L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQ4JTNBMzQuMzU2MzYzJTJCMDAlM0EwMC8xOTczNDg0OV8xLmpwZw==.jpg;https://sbermarket.ru/products/19734849-rolik-dlya-chistki-odezhdy-aro-3dad4c8
Носки женские Lucky Socks укороченные хлопок белые р 38-40;69.000000;89.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NTYxODIyL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQ5JTNBNDQuNTQ5NzI0JTJCMDAlM0EwMC8xOTU2MTgyMl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NTYxODIyL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQ5JTNBNDQuNTQ5NzI0JTJCMDAlM0EwMC8xOTU2MTgyMl8xLmpwZw==.jpg;https://sbermarket.ru/products/19561822-noski-zhenskie-lucky-socks-ukorochennye-hlopok-belye-r-38-40
Домашние тапочки женские р 38 Lucky Land серые;999.000000;999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MjgxNDg5L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUyJTNBNDEuMTUwNDMwJTJCMDAlM0EwMC8xNzI4MTQ4OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MjgxNDg5L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUyJTNBNDEuMTUwNDMwJTJCMDAlM0EwMC8xNzI4MTQ4OV8xLmpwZw==.jpg;https://sbermarket.ru/products/17281489-domashnie-tapochki-zhenskie-r-38-lucky-land-serye
Тапочки мужские Lucky Land с кожаной полоской коричневые р 45;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzE2L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBNDAuNjc0NDkxJTJCMDAlM0EwMC8zMjgxOTMxNl8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzE2L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBNDAuNjc0NDkxJTJCMDAlM0EwMC8zMjgxOTMxNl8xLnBuZw==.png;https://sbermarket.ru/products/32819316-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-korichnevye-r-45
Тапочки мужские Lucky Land с кожаной полоской коричневые р 43;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzE1L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBNDAuMzg3MzI1JTJCMDAlM0EwMC8zMjgxOTMxNV8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzE1L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBNDAuMzg3MzI1JTJCMDAlM0EwMC8zMjgxOTMxNV8xLnBuZw==.png;https://sbermarket.ru/products/32819315-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-korichnevye-r-43
Тапочки мужские Lucky Land с кожаной полоской серые р 42;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzExL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMzguODI1MDQ0JTJCMDAlM0EwMC8zMjgxOTMxMV8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzExL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMzguODI1MDQ0JTJCMDAlM0EwMC8zMjgxOTMxMV8xLnBuZw==.png;https://sbermarket.ru/products/32819311-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-serye-r-42
Тапочки мужские Lucky Land С кожаной полоской серые р 44;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjU5L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjIuMDQxODkxJTJCMDAlM0EwMC8zMjgxOTI1OV8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjU5L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjIuMDQxODkxJTJCMDAlM0EwMC8zMjgxOTI1OV8xLnBuZw==.png;https://sbermarket.ru/products/32819259-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-serye-r-44
Тапочки мужские Lucky Land с кожаной полоской коричневые р 41;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzE0L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMzkuNzE2NzQ0JTJCMDAlM0EwMC8zMjgxOTMxNF8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzE0L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMzkuNzE2NzQ0JTJCMDAlM0EwMC8zMjgxOTMxNF8xLnBuZw==.png;https://sbermarket.ru/products/32819314-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-korichnevye-r-41
Тапочки мужские Lucky Land С кожаной полоской коричневые р 44;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjYyL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjMuMDI1MjI2JTJCMDAlM0EwMC8zMjgxOTI2Ml8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjYyL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjMuMDI1MjI2JTJCMDAlM0EwMC8zMjgxOTI2Ml8xLnBuZw==.png;https://sbermarket.ru/products/32819262-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-korichnevye-r-44
Тапочки мужские Lucky Land с кожаной полоской серые р 45;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzEzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMzkuNDIwNjMwJTJCMDAlM0EwMC8zMjgxOTMxM18xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MzEzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMzkuNDIwNjMwJTJCMDAlM0EwMC8zMjgxOTMxM18xLnBuZw==.png;https://sbermarket.ru/products/32819313-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-serye-r-45
Тапочки мужские Lucky Land С кожаной полоской коричневые р 42;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjYxL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjIuNzY0NjkwJTJCMDAlM0EwMC8zMjgxOTI2MV8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjYxL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjIuNzY0NjkwJTJCMDAlM0EwMC8zMjgxOTI2MV8xLnBuZw==.png;https://sbermarket.ru/products/32819261-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-korichnevye-r-42
Тапочки мужские Lucky Land С кожаной полоской серые р 41;899.000000;899.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjU4L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjEuNzMyMTgzJTJCMDAlM0EwMC8zMjgxOTI1OF8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMyODE5MjU4L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQwNyUzQTMwJTNBMjEuNzMyMTgzJTJCMDAlM0EwMC8zMjgxOTI1OF8xLnBuZw==.png;https://sbermarket.ru/products/32819258-tapochki-muzhskie-lucky-land-s-kozhanoy-poloskoy-serye-r-41
Сабо мужские Lucky Land Eva с перфорацией белые р 44;999.000000;999.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1NDA0NjM0L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM0JTNBNTQuOTk0NjkxJTJCMDAlM0EwMC8yNTQwNDYzNF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI1NDA0NjM0L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM0JTNBNTQuOTk0NjkxJTJCMDAlM0EwMC8yNTQwNDYzNF8xLmpwZw==.jpg;https://sbermarket.ru/products/25404634-sabo-muzhskie-lucky-land-eva-s-perforatsiey-belye-r-44-31d0559
Сумка-шоппер Metro Chef Овощи;299.000000;299.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTE5Njc0L29yaWdpbmFsLzIvMjAyMy0xMi0xMVQxNSUzQTIxJTNBMjUuNDAxODAyJTJCMDAlM0EwMC8yNjkxOTY3NF8yLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTE5Njc0L29yaWdpbmFsLzIvMjAyMy0xMi0xMVQxNSUzQTIxJTNBMjUuNDAxODAyJTJCMDAlM0EwMC8yNjkxOTY3NF8yLmpwZw==.jpg;https://sbermarket.ru/products/26919674-sumka-shopper-metro-chef-ovoschi
Губка для обуви Дивидик Классик бесцветная;70.900000;70.900000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Одежда, обувь, аксессуары;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM4NDI5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMzJTNBMTEuNDIyNTA1JTJCMDAlM0EwMC8zODQyOV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM4NDI5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMzJTNBMTEuNDIyNTA1JTJCMDAlM0EwMC8zODQyOV8xLmpwZw==.jpg;https://sbermarket.ru/products/38429-gubka-dlya-obuvi-dividik-klassik-bestsvetnaya-3fdd789
